[    5050ms] [WARNING] Unrecognized feature: 'web-share'. @ https://www.google.com/xjs/_/js/k=xjs.s.en_GB.pP078obxabA.2019.O/am=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABABEAAABEAIAAAgAAAAAAAAAAAAAAAAAAABgACAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAgAAEAAiABAAAAAAAAAFAEAAAAAAACAAAAAAAAAAwAIAAACCAEAAAAQAEAAAAAAAAAAAAAAAAAAAAAAAACAQAAQAQCBAAAgD8z3wAAQAMAAAAAgAMAAAAAAAAAAAAAAAAAAAAAAAAAAAAJAAAAAAAAAAAACwAAAAQDAAAEQEAABAAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAIAAAAAAAKAAAAAAAAgAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAEAAAAKAAAAAAAgAMAAAAAAAAAQAAAAAAAAAAAAAAAAAAAAAAAAAQwAAAAAAAAAAAAAAUABPwAEAABAAAAAAAgAAAAAAAAAgQAAAAAAABAACAAgAEAAACQA-DxABwiKAAAAAAAAAAAAAAAAAAAAAAAAAAACIACmANJQAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEgRngIAAAAAANgaABA/d=0/dg=0/br=1/rs=ACT90oFqbH6RtaGtyZA5Ig8h4yfxUBgQGg/cb=loaded_h_0/m=sy3gn,P10Owf,sy3dr,gSZvdb,sy63h,sy25m,sy20p,sy20n,sy20o,sy3fb,sy3fa,VD4Qme,sy659,TmFfhf,sy2eh,Dq2Yjb,sy2ek,sy2ei,sy21f,NVlnE,sy2em,sy2e3,qmdEUe,sy2eo,sy2en,UqGwg,sy6qs,qcH9Lc,sy8kp,sy6qu,TQYZRb,sy8kn,pjDTFb,gCngrf,sy6qr,sy34c,sA1ssc,sy6ql,khkNpe?cb=121509378&xjs=s4:152
[ 8931991ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 8941180ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 8971869ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 8983687ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 8991809ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9001366ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9015324ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9031811ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9043772ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9051823ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9061941ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9091824ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9103845ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9112169ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9121378ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9151815ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9163926ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9171811ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9181980ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9211821ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9224004ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9231821ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9241200ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9271815ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9284083ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9291831ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9301177ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9315347ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9331837ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9344157ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9351858ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9361985ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9391863ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9404232ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9411854ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9421485ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9451860ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9464304ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9471858ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9481977ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9511865ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9524380ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9532190ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9541296ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9571852ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9584452ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9591928ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9601952ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9615338ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9631879ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9644529ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9651875ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9661365ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9691875ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9704603ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9711874ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9721329ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9751860ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9764676ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9771875ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9781316ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9811887ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9824746ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9831868ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9841970ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9871875ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9884826ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9891872ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9901176ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9915317ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9931877ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9944904ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9952230ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9961966ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[ 9991914ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[10004983ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[10011905ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[10021304ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[10051906ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[10065067ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
[10072410ms] [WARNING] The resource https://a3feb6937be18301.client.protect.clerk.com/ins_2PiQqkvRQeepwGvkV1YD8Aot5zR/loader.js was preloaded using link preload but not used within a few seconds from the window's load event. Please make sure it has an appropriate `as` value and it is preloaded intentionally. @ https://openrouter.ai/openai/gpt-5.6-sol#pricing:0
